business_id,review_count
wOUJ-duIHPdRiV0af9s0xA,22
PW5eZM5RAQEhy3wgovChhQ,29
QTsscMMSMJbWGjGktvQwZA,5
jGewGnIYcf9LFBcR8lMC5g,34
quv6eMqyJ1NIkjPgIgS65g,31
5whwQ1UnbkT2wwD8-08Rpw,13
DwkUcTFaFhqcW-RDJ5rnNQ,6
d45ejuYD188Yzyxz6cCu-g,6
2TLNzc2WVzJMa-IRTYMINQ,34
FLsMpCzvopg6vl3atsKVmQ,5
-lVTNjVoTMOkD-eT--u0oA,66
Jft1PUUQGH4DoC2S1zsABg,6
BQkH3UGGtXzU4IfZewaw_w,30
K0nNsUGPoE7ezIXiBwxrFQ,10
jDCk9DEwSS_TamliID4QuQ,26
FbGjCCc7bbJVWq3Kt5lamQ,52
TCxvQgfBD6_JjOM3N1VPRA,8
6_Zf2QsRHCH1RhbzA9inyw,56
cAUe8LFnDjii_sx_4fRMaA,113
lPPYZr1_jx0XeW-xR9WJtw,87
0sr1EyOc6Td1C-962QW88w,44
p3QzxYDXLs6AthCldH-_Og,10
SFKjUQ1gmfwm7cJhMCFmkA,214
GJpAeUSsPIsVK6_0Lfuekg,7
frsWe9bmMOMIBOBNzsCTew,26
-H6s1c2NRic5UKxXqi4FdQ,7
NQhyMw8SOU1HB-V9X52CTg,45
VEbHYioBfoPiIOWntE_DBA,34
xwSWtJcQkzTF6HNm_IMgcg,94
Rm6DNK_kpJ55mai3bL4qTA,6
xY0jpu0zzGEBr-bGBdPs-w,15
o9jFWOpK9ty5vZUQTE6z5w,8
395jG1TlFKTf1t1d9PH6AQ,12
ejEVU5o5F56e7XIO07xpcA,86
yni7QxA0Hgw5PbgR4NxKHw,5
yFqq66GxRjnhZXPgjA6hnw,7
AaiXrV5sFYedDtx1hBbx7w,9
IbndcMURguByburM72o3SA,124
1oDLf788824qQh-8Shl3sw,49
CrF8GhrF8KJikwugSci5lA,6
Iipfa9Kaac9XH5Vo8GQwvg,10
S_-UJCj3Q-69_q92k59XYA,6
82suwumWp1MEq04QhiS9DQ,30
diwwt5QBU3-Thig9SVlsOA,592
u2Bh7ylWs9InI7WFk9N53A,8
3uvFklejzRPwEPEZQ5vHYQ,14
BFf44roOiEodYRu06Xq8cg,8
0l_njS4wGMadAk1b4nZRUA,58
lB6jIOb1UBATmdfot4KJew,126
qQcAJDLelexcAZOcdPnsEA,10
CC7YefPM9zc080JHOKfI1w,26
cm0bhBDPM3bjBefmEXa3BQ,63
MObScX791gFEwtkoFA9GQg,20
zaaX5EzJDNxhzIFywyxYKg,6
3c9TiufCFT2yXXj3R08Vwg,64
TJe1ZGe-X0-GjOQd00kKxA,115
dRqRBDrQZsNKo72JlEcejw,47
FYzZd2mlMIPScy95UY2xkw,11
V8uKFuHyHKSOWojuhcP-2A,8
rh3C_JK4NAoUJ-HNStvHtw,5
ObH_8KvD5McBFAZen0pp6g,6
nHUJCK-Ek_lAVTSyEz9GEQ,10
xHspDrdyq1g27yRDezB5yA,11
HCbJPXWXvwN-C7XfmVy3gA,258
XNBExNkAx5fjYM6fjqfzAA,6
1p15mHF9dFRBYH_VKcdDRg,9
jZoeTGRfhG9n_Jo6VMqwxw,57
SBgr-5n-kV3EeZztYsstUQ,29
wR8V8u3_wv-yjR-CIHyY0Q,10
_CFqjUDwqpfKlsbl01KQ8Q,9
v_C_FZW_rPsqHdBEY_O4kQ,8
O4oK6A5wJuVWpYP4IMgUqw,5
asmWFLd8yC96IdLEgfeYNg,6
A1lAqN3SOaBLoo6NqVcy4Q,6
EPDRXctqbR9fJRW881zSDA,14
6XT6OcqGU-8BXKFp7zHoRA,68
oSp8B87eQ8droCGiWUERZA,51
O0YHVrUtxbsEhQ4qaWkVaw,6
YKsZFlfTUNAzuDTTkArh0A,7
kGjpBqAqG4mIuFSgU2KKEA,28
VqK1bLVFmEpePL1Qhmz7ew,6
nzIx3Wze25rr5k32sDCwaA,75
jKb0H78PubnEMa5JoXdnvw,7
-pgTW7620zWdXMOczX0www,41
5yi5oPPf065CQjF5nOnFCw,11
L9CKPOoI51LNnRW8B1M8CQ,9
CNVapZiNGgqVrkEwmS8INQ,7
kLSEk3qXY1KdtFjxHJ9pww,20
WYVDN3VDDTiEUV0QR8D2Hg,6
uKEabBQrn0gLzvTppOrKIA,207
epGYbd0_OeSxsSkw-Kx5Rg,16
3rh9S7pQWFf8WP1Vg67aaQ,5
uHprVoxTV7CwKJdaEEf3aA,18
8JEOmVGQffkr6xtn4vvplQ,142
lq4bgjDiAYR6i63-ZDiBGg,9
05f7LL_6d7DOw0hHR9tsqw,17
W5tIz4sl1yRW_fOXHoGVzQ,27
cogiJiOXN5fDu7jnkYEkfQ,25
rF0xI_3jjlsEKp3N0Z0BuQ,135
wcppVzRVOFwZp3-Qdwb_TQ,18
YQxZzSbGJl_4Ul2EGXYAqQ,8
oO3XXCAzBP4d-2klkkgEcw,5
gp-DPUypvHZYyuDE55PHyA,9
qma1sGQv7ArUtzuUTQElRg,313
9W9pFoPdrwZAg1xxHhzp6Q,7
zjQDk4tZyhEroyqtkgvx0g,52
adb1hOYICrJ1Ix8M0sRpbw,125
dujix6rWem5FD73MZSBF2w,10
EEc3X2r94uNhCz_jOTSzHg,35
j2oZyu8a5qa-LL-LZ5DBPw,24
HxlFnUI9-RNKlKD2zUwzWQ,18
5N8iDpDtjTbU0F1YD645xA,5
iRLAkeK4PZGjKB1zmvRByw,13
dGPwaWBjzKQiYJpGw73EHA,6
Cc1HSkYiRiDUquHiz2vdIg,7
kfGz2E7Y5FLXJyiKbQYfZg,44
H3JjbID9Zhukpqr9uupHAA,402
Dq7pbol4jb6RV4ozqGHLXw,5
-kY_HDP7IMvGl-kBIZVU4A,320
O5zuQH_YowDC-rsK8ZEXCA,62
xpmcxoWG0w9HkqTo6AClUQ,11
jsQQu9rVerR3OGxIa0hRQQ,63
sSCTL4XvhBPZDdmnOYGmGA,16
XkofFhXCXh6OUpWoG_ydWA,7
5bCsL-Z3QnuBmJQtIt8qyw,46
7fuFAkD_NqV5PQ7cA0Yzlg,42
NHdjuuwzYCh0AWqWZgz-KA,5
n2Va0mKydUWM-Y4fv1pOtA,41
bJ7h_SLSrnxEj61E6Qv9tQ,5
Hp3Ony7yW60VPuWHQFIIHA,73
UX3eq0WsVva-cqlVrzyzFg,284
QqNTFJdyPWpWAoO5ecw93w,7
BP5zBLaUz8QPCNgPwgBoRg,9
Yas-A9Jf07TJCIcgZny04w,14
1o_M5JdOkJJFNj1rIDIlng,19
n5rWjvJHmlEwr4rd13ZRqw,10
aSJdDcspNCf-2oNF2E6SJQ,6
ZuOtTcUKmthgvhKo7B_-sg,55
q9dLguaNI58Rs5GJuJAWIg,15
Q-a-DzqRufrPL6EcUDpyag,23
3J3aZkNvgCh-LKeUrSB1FQ,5
GILL0ZkvVXJaNQzYRXfMQw,119
5RXu-z4IRQFhkdB1R01yHA,40
iFGmwBbHTCcA421iYqOYcQ,6
fsUszFqMLQYCLU-hlXDGsQ,6
FH8ZnbOiLpc5pcSsdqTfjg,62
hDiCHlTXKGUj1Yh4tq223w,26
GInRkBWvuyJCjFVHYdzkPQ,8
JQ75_672GKJQ3tK1togIWw,8
Ju5N_-2Jk374uBu4zaxGAA,7
yWSz17UUBD_yaY0T23mo_w,5
URx5X3g4IoDHbIidFO0bLA,16
RjiHOpvivcEm-vCPNCd6eg,23
sophKEDc2rBDe-cuOaJDkA,127
18eWJFJbXyR9j_5xfcRLYA,460
vMp55ea__Pk0fYbBDCn6jg,23
ZY4R4YD3uGmzyECzEdr1rg,5
feVi5a5xZaahs4WsUfi1tw,17
PdMXmOWDRHICAx6SLgu1dQ,111
ELKgARoj5UNjQXUkX8T8KQ,78
KsDY9IYqvumohkp74w5i6A,21
iRHVKPJA4378CQ831E3TgA,15
hK59rATCI9o_rmeQu57RWw,36
S2LinHvVEXAm2jv84_kXLw,9
XNWVT7tR7yAzCyf0VQ-ijA,10
VK5NEKDHnZG8YcAw2JpaWw,29
0gKgJdXhC9ps47oLH8Jd0Q,44
Tuzyf8Z-R_i661AeJAc9QQ,5
sOcGOqOeObtIBhuvcWuY8g,6
dD2p903p8lU0IgXT3OFluA,245
u2vLwrSEMtrLc9Og15TTug,9
ygnm0ze5oL4E9JpysZAxBA,5
BBylWmPeTN_zqapYJKSPmQ,5
uzpiSVy6DTQBNByAhT0Z2Q,28
8f9Jqi4L69SQZIkU5r66Lw,20
dBCNUSbz5-8nQNrxWo5deg,572
0C1Ux9EjTz7WHtmSHph0RA,7
b9KOyYWdQ8Xz8CrDdE4SOw,35
2YOLYLqNr-KOsPQVjTtYjQ,38
5TUFmLAo5f-pzjrVouM1ug,6
EYI8_RsZyfu8x6lYgvc-2w,22
O6bNAryoL-iNAehojA8mQw,20
zQ3tnBABoypncWu5oW2bKA,19
ARb-hdkQ7Qla0FKCo4SPcA,10
GduRGjJmz2syYgaL83RInw,14
6mCsrUp9Vl4iXMbOxWtVjA,99
71U7MxQEhwitJOm4CQpRwQ,325
_KA2wtiimFOcGOPIFdcWzA,8
gx0VM1yytDYERwTXOkNC9Q,7
mYbEGFsRcA0tfUNSYcBJMA,8
1gVkgLjul7xSIsJRCZHhmg,11
Mt1FB8hM4XTi3Tk4i0q5gQ,54
O0k_pEr2UR6iEX2nv2Bbpg,6
3vTG6LQyr3obzfvrK1l1hA,12
-AjSXsdPtBhWl0kY1-QsoA,30
_-SSObHzljeA11HAF0lIrQ,27
4mKAD2m2ek-z51ZPqL6-aw,16
2DsplH_vy4GCcEnVpn0AbA,34
sWCCxY1-9B1FGlSVeQvnHg,125
Al72SF73U4_WBqY112IhUQ,13
dDbLYwjs5KH_rWbIjXNdoA,16
A9R_S909r4-7rSy8dt0sQQ,8
fEt_J2Lx80kwBy6FYHaT9Q,16
ytFuMCUQXUSWuvpZMP1uEA,31
wcpL6sD6jKsBO0tbdK2KEA,34
k6NkyANDoAMSNpa9_VD8IQ,76
ZH-D4qbLggBSvwpF0zXrQQ,155
yX-eHIG--H3geTNWZ2Q6SA,5
zIDuAuwyaLmNwv4k18mbwA,167
zQ62qOqUQScSb7ZCTLbpGg,90
yQhu3LbnB2gQgrquHZ_S6Q,42
ZfWVso8VlT0VN14rxVHccQ,22
yEiLR0LPcTVNTc0pQ3mQ5Q,13
ufscOQH8rFo4BHIHj0au3A,49
0vx-NZf-1Pimrrfk1rVO6w,37
iEDyJb1Hlouy3jkLX4Oocw,8
HQolH8hSvmK8mhZc0bYVRw,5
fiL3n4FM8ET-Lcoy4Q_91A,6
xvikNZvp7aIDcC2bxB7JWw,44
q76T2h-U6oHcLhYQuz1Mcg,11
DtxrbAIsSMs4Qshm99AFAQ,26
L9gZiajtCvwr96vCVukNUA,23
rTW2Og0Tg-OkLTvRwgYO9Q,110
MbeCFyquZ9stzXSrrSXEgg,6
CT4QA-J58P-e8KRKeWPrAw,13
Gki1ureeRKqlIkQ-AELDVg,49
Y370KeuqfpmmH0RmRT4F3Q,13
L0-MS0MbQhEWAPLkjCqhpg,29
F9T3rX0JmXLZD3lLg4qVGw,11
NNrrPQu98X95J0rWI8Fk2Q,17
2qhuQ-tnonyLEQLw2cbvAg,9
v2UmYZ1rPT48IroaD0xZAQ,63
v5nFmEgsJL8Cqk_9obH-QQ,129
NrL5xcCR9Zhy8kh5mHwvWw,7
OMzYjyFo4Z2NAwiHLd10Kw,16
LVJHr65jC1p8BlzFadwBuQ,16
sBWrhJI68m5YEjJw8vsEiA,19
Zj5PX3ZE4V6DB4XqP3HfcQ,6
q2N2KLhAeD0c0p-ryI3uDg,14
53VjeehvqOIcE3fWNas7ow,10
6jomGWEI4ryImrWPguUQQQ,55
q4m9o8LDJRrdU1DcgcAm3w,10
TgKLEpvqg66KDZA6rVV56A,27
kMHZgooGdHN9099Ya0X4vA,42
z7sp6u5JnNlq2ziu31EFvw,35
Ed7RUOj9MTUf9U-Y73bYlw,8
H2v510VQj7oyC30izAVPlQ,30
voKcGki0lA5JETqKFwm6AA,14
JomDoQafikclSVVCPkWjnA,301
gI34hM-873fwF1XQ8hOaSg,17
EjzWyITI75CKSKb6RGCG_Q,11
JJhF7D1_KLwsmpb9srKXig,6
XrqPKqnqbDdWynmaYa0efg,5
OB2RVcodqQ_mcJ8_3F2ELg,6
kJb4o8aZ_93iBMq-Hery1w,6
1ddqdY_piKp-abaZ-bGRSA,226
fI8kWao4ejLDDGgWNxKiHw,12
clOOOBYvd1aUcFxA9uhFjQ,21
lCBLhf37pnkyZ-1MWNF3ag,23
fjvaxQ_-MpCk-e_Hy_9AZA,6
QjHGUvMNwb2NOidfcd1zLw,9
KxSCZOc7jX_x1hrMz4DPTw,9
0pMj5xUAecW9o1P35B0AMw,8
MVmJuns9ZD9QLGltc0Am8g,8
fn_VkMsFVyLLx7ishLm1vQ,16
l7gFSHojInQCglAVbv2_FQ,20
U68MljMliBJAekbTTYcCaA,6
RuBWR6CAgVi7iWR8LHUi6A,30
gl9APAes1BYYt_8UsDVsPg,37
0gKLY_mzf7ibYEZ28tWuXA,9
PT_24gEkVdGG6ZhYuX7gMg,9
5EGhvgDt_E-JPl4EhQkOtg,7
gyUBYwpUO_u0nqZdre4l1g,74
QBOi5JU-ydZEPTJBm9hxaw,42
VeIrgRMOK_0ZToziUd2kUA,26
61oyIzeFjG977kMhMxVznw,5
4nWrhQu2z7SbcPmGP8TcAA,24
wMyHVb54Ne9SNasa4kjOCg,281
lE9-FQdd_CJXszwT7YD3-Q,5
0_bq30K9LWJP16wCrKUD5w,17
6cPVGUOVlHa6TwlgU08IXQ,7
Jpjez35yrcPwCu5NZwYNlw,13
tj9T7SUDD0SZZwq0LqKz4Q,9
F6hASqb_Z5ASXz0-pZFlfA,10
4FaYG9qKDpDyr68bKmaIEw,176
qawLaB79bFiXEtFc5SEBkQ,64
LvFmVnPSbi0lmgpcK_qw-Q,12
rqaIe-61HKlWaGYmVwlw8Q,121
mWv9wdM5OD7tiDzf3DkyXw,76
3L-cbPMvNbsG9vmOF5QHEQ,13
kq5Ghhh14r-eCxlVmlyd8w,65
yUcMPv-B9gCUUNT-GUiJbw,30
MYoRNLb5chwjQe3c_k37Gg,6
pP4q0Mym-qt20nRqTKbzhQ,149
3_y-iyx2kXmhdgVOZHvm4g,35
lPuL8YgBHLhwaVp8ubMOFw,16
xLRBRbbFsKx0fDDbg_xZag,11
MC5pczUOBUN-0MtJAYk46Q,20
uPL28VrdCqBDkkJe1A_NTA,11
BkmVHg6HjHWMc0OFxcd6VQ,5
L7mbUPFMAfetY0fzuYtZ_g,7
zyge4T5eSiPHq1-IaJb_Qg,10
7Ct4QuWaY63DkAOXqEiVGA,18
B9oez-fvFRD76en7pEvhMA,18
wkW37gk-C6PVVn50ahL4tA,17
Jb1MlURq6ItKZ244tyoirA,19
8vtIB1e8HbMPwbzP7edk7g,18
PkaxfjwdWKL02xkK2UGxNw,20
Wc-c_hQK4vFCl9keeVTUZw,255
uKFYm0R8Fuf3H2vihxEobA,51
4uqRhXZTOzKF2ZhxbWzxfA,11
YmldZ34wq5v1Y4yLclNQ5g,11
Uc97dMY2Ml9JG6uLjPQz2A,5
wzAGD9Pe7V7CIP2Npu3RFg,7
DJdOxtjoSwQf9O_JPlanfQ,6
rw0iJ3QmvKv5JxL20lbCUw,6
c6xOzTbNqD-1g9PoxAh4DQ,36
YhQAQhG1IkXJH7oLZMbM9w,60
4krKemnM4UAcZ2oNarwNrw,7
qMmEEvmRvcyJUD5SrKNCtA,20
Ei0wJeADbNtwvA9CrvknJw,37
16abiGP6ZPeXdz-aEDmQgw,6
TF4IyHKK05m5rXENCK94nA,6
g_VAg9LXIiiV2WMnGQCxOA,5
ARKB7J0IVDbodnINMuIRXA,6
qS4CaO_u_vMrTl31XJto1A,25
Unf5cncllS4V_CKQmp2V9Q,9
x4A46frReno0Wg7ZwczHTA,16
NVpbPRDvfwjb85CJwWE0nQ,55
LVteL0Rnh2E_yOFCLJUPhg,88
73vXXe4MbpHhq_2_uiHIrQ,13
IuBhNQjsUb5wjGoji3ziXA,15
DxwDYVexldL9HAJAkAoYLA,5
VS4iEul7Rp4jJGcNcKu4FA,6
G1q5MH5z7OKJOnq9nnbzZw,12
HjLYCBxJti8V-hsP_yVZ3w,280
Iuir7lUtx-LMhYtStwyf3Q,26
B6GLK-7h305joEgUjXlH-A,6
oFcqP3WFAtXgt162A9FIAg,7
vVm2qH6n4tWzN_qv6PBIVw,32
B5XSoSG3SfvQGtKEGQ1tSQ,13
Htnv87XCc9GXuE6hKEHnNg,36
skN2XhKXlcjf53uIwzAedw,329
du_yelFmWOZDEyIAE-jdsQ,9
QN7JpoH3Qu-Y-EhXdxrkMQ,22
26M-3o8bL-9MWAWKk3yjDQ,47
FdA6P5CW6_8okbKwk0tpeA,8
nePPSHdai8L7aWmXwOZHEg,13
vLT1KtrA9bWvjFOg-0xVIg,131
y1HgVnt4K5owmYXC5yXLGg,138
o_SARUTRPagpzpaWw6ZQeA,11
jBCgQ6nZDsMCWU7eaSxOpw,58
ixj7fzkBZOvwIphmfbyJMg,14
Gvq5Artc4F4M2zmF7ZHeqA,10
x7R0FReViemWjQO581WI5A,12
hfN3l0gJ-XszD1XFGNvA6A,40
bA67-1nlrQpuPAowhGnvIw,7
vo12FJ4dAdP8Jr4ctFYRkg,46
97yrCvZXdnMhmCtM8qmKFw,19
xS1cKW1BssWSVJ_a59N49Q,6
KZlc-Tf3hq5X2Z6tenpzDQ,5
8P7YOM9ThhTvLqXfSWRcRA,65
btz66nFIXhjh8Mittev9IA,7
3CTuCLhazl6N8cIonyDkXw,5
GUtKfpiIf8V0iSMi9bprVw,14
I2CxrvM0BGH1svfxqGGD2g,472
wMJlbZt2vOTG_FV96gkRVA,6
RrqRin8BYGrTlJbCDwtLzA,50
ewMNH7OxjqKZUHvZN5JFiw,9
vBEeR5ioxlvzKZN_pgnZYA,11
mmgLzBE0vjgZGY31EOrPIw,35
IiPiLvUQEffLFGL9O7Z2vg,8
ivXaeYqM6NK7Pg9EDUG8lw,25
-ujBP1Dw0j1-Ffaz97-LXQ,238
-BDSQ7COGF0tcbWJRkTIZw,45
Nolwnmtnt5QeDGlS0bsCGQ,37
25ZRypSbZUHrPe6PFYQ2sw,5
IrDV880tvqNdP9RyYtu2ew,20
IgNDlyLERBwFGphgcC5VDQ,63
TLYSUOV-_aL33mAjH5SY9Q,40
BIJz39GnlrVUhrWPiWGECQ,14
2vAqYNN86VWXZiy2E96-TQ,13
wUEbysNWCtMSQAio6Ktn6Q,22
QpPc51mH86xyrRmnFijpTQ,50
W4ZEKkva9HpAdZG88juwyQ,2064
fVPPZWf5QghlCLYRYec1rg,12
wYnM2hu7l83HeRDZCr1HfQ,9
FjtPj2oChFsqSzNt8hnbTw,6
nazEG-Y2LF4nL4bIIz7DKg,8
srXG3AiVC1HN1-W4Wza4Aw,10
sZyBB8wv0O1We1x40-Edug,30
vuL3QCjFZ7lU5LMdUAmZ9Q,5
eFMPUHyo-XKACgJx46unaA,8
kJXpZfEneOByy7WoVZEW8w,8
ArbuPK9NngFSgZ_-f6EPkg,6
3swM60bulnut1d4AZti80Q,37
GhBM8Aqfeeel8rW4S88iAQ,180
4g73Q9mMpttLwGTIuCZSxA,6
4fUok5d5vgdQEb1Bzzg0rA,115
Nqt7oPtEvmoBZRag5ASQRA,6
pYscac0LOY0UTu6zuC4VAA,14
zKBIdA2j49REmU2bFR1mdw,9
AKFahOtdDQA7NVXZyDajCA,76
bdth7r1brx9yRU7sYwF9jQ,254
_d5OAxaxRPsivgYbBq7U1A,62
oY6osC4Ch3PvguA7D1hh_w,7
h-GjLWwP7A0580JTqO-Wpg,6
Tr1K019SoddjZegRv7vy2w,21
g7GCbnZC_HKO0ybNt7NXBw,6
woVWLiVcJoC-KkUv4WlkGw,5
T4RZpKY2xQkWlP-_bGpLCQ,5
g6VqerF6K0MeiSODAK5PBA,5
iIJDIIUVmcvFUZrgnj983g,109
ChrCGMx2MHhDYgZFuVhHWA,6
a4BzM4nqUzJRqszzEV1fJQ,5
GpN4ZVRZaU2jaixGjqCCXQ,14
5cz1XbgalpQ89gsNQwneVQ,59
IYMvwRM6WR4C0WC1A8em3A,26
SvcWlFeXbSNkENnZfWYgEQ,24
7zfO3VB6wEqDnk0_U16uBg,5
OCrqJ_5eS517_2QIYqCmDQ,11
9yl6MnXqbzIh0NH2wNreFw,14
iNMdSi5bmvGSGeRQiUW4dw,14
0QmgzzPVNHeNL76B8rwTKA,5
ByDCN9n5mwHP9LQqUx-1pw,7
TwIouh_gbW9TCSK3PhuPrg,28
sDOxVq8gQBpHFYtoxwoLWw,138
rBE5TT_ndOOczNBrbRnJwA,325
PmASdGXX3XVokN2q92JIXg,29
nX7aULcuP15c6ntE1ml7Wg,18
qDz6xRQKlpKUYJzbYnuoZA,10
W0Gz0jEnksN13MXdZAvKNQ,8
aCUMrON79XlMn1qaK2ayNA,8
wYROX7rw9fkQrWUS2YyY9g,7
oRZzKWdyMQld6N_y4UWkAg,316
KXVn1sHOBrLvARWYUhI-lg,6
QGTvT3wucl1UKZgxTRGStQ,28
ZTtBlvY6JFm1mfmT6OyCtQ,9
KwCZuRlaeciJsOXkCOtjDA,10
biGIDbCGsAZJ-Y4zyV_b_A,65
8iKBXKXuxFTwKlBTYr8bYw,9
GLz2fRSsPU0eLqsdWFpWSA,8
SSZDGl2J-CEyIzuIbEiYNQ,532
8mElCveTpsBGuu9zOdLXbQ,30
a6Q00Q_a8pJX4kd2025zVQ,9
_Oksx3ALgKLRVxeAR8l_qA,13
1Y0KfitPQOSJ0ZCU950kdw,8
Gv-DejGMGZOLCjju3UVQRA,16
ZLerfIo2cDSPXJ9K57WYxQ,12
EraDGJAHjf5IaA9VBGepfg,16
epUDUvBL5qC6Fsug8IieIw,21
tsTaGk-IL9_j4DY0vDv1JQ,6
LKGlZW0mmuoXvKB04FSP-A,26
50HEqMZDL2Xsh2UzvBNepQ,7
3u5ri1nLnDyFeGEHEXfGhQ,6
HJhFyeLCGJTe4UCEniG5XQ,90
dUctvEfHQccW_uxtRup2QQ,212
6_p0P4GqIfzEct-73-cbJA,7
TSgZB6PkWFjmasewVkySjA,10
T1c8TnTri2wEmb7C62l4dA,17
kpFgC_cTU2yBPi-G_vFHTA,7
ByTZJsTDDhvOYKCj7uoy4w,29
qWZimITbVwNSGJZsuM47-Q,81
CJNKR_FQ4BOiJqcTtZlkoA,8
v4coGp-DQISaBh4ejN28Fw,10
o05ngJ6BY1rztemFazViBw,111
L_sXNadtVHjxMw7Yhvkj9Q,92
NA-WNQPlAOeRBs_S8G06Fw,31
-jQ_XYOikTuGQWdxResNfQ,5
Ouiw1DmBI-CFd2FEvC0jow,14
b8-kNsKeDYQIilQIOoGg3A,12
RJPRi1pwocHNZr9ISz_P-A,126
9Bf4mhvCmA6sv0hpwi3jDw,14
micimc15zJloGJaktAHBsQ,14
IOroNIZhOtGM9nWMT3PaNA,180
zahFC_eqMeLAWHI9OeUn-A,5
9CwlG7V9PZCdLKx1Qs-THg,8
8YdvaCDx8SQvuZCUyR2mkg,16
CjkxTRergWcYWb4SVW3gxw,88
FBf4fTg9BZrDYxCWTUfdFQ,5
U48gI6zzlDkvUDS9bsdvUg,7
euVGpCtxxUR3RPazHvwXBA,13
sQxg3JJTqcHs9UHWqtjZ-Q,10
aqcvYb8xCg7oMBwxWec5jw,13
PfusNFPwZFcJGHgfZMw2RQ,8
K5ffo0hkwhG33BDNQrJF6A,105
Ojd913yxClnEwQSthSd8XQ,8
oQYZ3j2H758y07p4RpCWug,89
3Kj0DlqXWTGqi6GUsM0Nfg,9
lgu_KwQLd8TX2ewsNIzsjA,69
fWMPbickerGWohPy2vDL5A,14
LmzvM18dxbPg7GZWfNamiQ,11
HuDNHqKv9n1mWpe4BqCnwA,54
XQnb4KnTqO-QdvEFYpcwAA,11
H2nFgEFitRk7ltE8IRH0xA,42
z9C1eLAOYQN48tR52RDkHg,6
ehl5FH2MUjrF96m4F3011w,13
yTsG5uSr0OF0FuAuaa4MGA,18
fN1xl3d8EdFRpyE1NVI2nw,6
Y2NFeGtConx1qciSPKcRlA,171
1KPowSPcz_QOzoKP-PV9rQ,16
UaVoW-gAYlvowgeF5Pc1Nw,12
kAP9bgt-PA9xypCRkm8K0A,9
OIeDCcIR7GKOyDFkkG6f-Q,8
DBZUh30aX1MEKMGbeKCRZg,12
hO1lftQ0IAirivevWSoD9g,9
VJnq2lgXILRaGuXXlmRztw,18
DuzsdCH0_Qrrs40qjj5dlg,12
98fsEVTy5Ses0Pb03AhzFA,9
hxwnCZ75lOoQP4CRqjNGhA,5
koeubKPpi6ax4FDh7_zcWg,5
BMTtMWDR3zcR5T30GFDoXQ,5
vnvRkdP-7W0DNTi4qnm6uw,11
eWRQJDYtXBSr_2dzs_t4Jw,53
3xqHC4ccVvdcFdn04v7GWA,6
A6FDSdfwLPgl2T3ayKllqQ,20
CqHqTCCNDioX_1cHgIs81Q,7
lKlRRS26_eTA_eCjrWBT4w,23
BxR5hjyBnJZrm_nnaCtGQw,29
0AQJ-QTu7GtxaP4SoD07yA,177
T9n_LqUUhC2b1ALhg57Y5Q,240
8Nia3_R-rDFCL3W5lKtzDA,5
slie9368A_rG70_1Wxe50g,27
_NhT0A3LUEd75L_cEXf2_A,7
4TQMOy00KD_54xSFwKgMZw,15
-BhSR6dAry5-2x3ndjX_9w,79
n1HOCV74TBVZdQdOUgp9xA,50
5p_ElTUbq73aQAqReVPT7w,5
TTgDcOQATJ3c3kso8F6Yyg,15
0d-bfgB_ERklF7G9170R2g,6
cIKRTajdQv_MviWXdE_m4g,7
xc_5ChD0VcxsAxiBQOsHvA,8
Qji91RHuT2pznRmv_CUYJQ,16
NQSnr4RPUScss607oxOaqw,116
Ea2hPSFazxXITET4f6ZJhw,46
C3roKH0ekXBz8l0ZoUIvAA,9
UAi8nZY-tCA758y4_8Meuw,25
EXLZyOdjc9qQZf8LGBt9Pw,7
6Bos3UU5heFlqySLcYvwnw,12
E3xBC7Bb6KRlZeqcY3bWtA,38
hGy3actugEISbvEGQeMz3A,23
6pO4Dr8Kg5FnhqCsFDyaeg,16
7utsfp2dXJ09j8Gb9hAIvA,89
joeRm-_7T0XTkMdKo2nbaA,126
QehLpDI-ZdJJLu5dobDdxg,7
k0AO8X3VzWe_F4lkMb0eSg,202
ZNfaufwJ0iug9Qz_mTluMw,11
ZU82RHDmAgKg156YyYS3gA,15
_HcAoG6Jj_XTj4-XNEbo6Q,172
eKls_Iq7eCTnhCNr3GY9fA,6
nz8ATN_n8s8kwZhzXhYRSQ,13
sMqC5I43z_qB8z54gltlvg,9
MuKoTR56s6elHEI2wUkgJA,470
V6Om7YZhlRQRU7WfuxHq8Q,485
QB7X-xziEgiUy3xUHmDPMQ,10
COclRBaXBjYpomS4syUmvg,170
jg1adoNcXd4nWkP9wWUYwQ,6
Mp9SeTCbDFpynBhttlgwKA,25
0CMmdGACj_gM8GSTOjhpWQ,16
Q_-WbIWbAYQkiMfE-VrQlA,13
gzlxuD-EyJp6cKUH_4wh-Q,13
qUHaTDZlzjPXSvXrLk66mw,196
DOl21AqtT74dUZ3kvXNNcA,159
Iy7_m8lKcE3dxtljcCsoJg,12
cP5gGbkCLEjAXIQZfh4t9g,7
q40E5X_HdjeM_Kl1BE7Gtg,62
I4TFiNX5gTsJBnEGH2Tl8Q,47
aUAJXrctg5DkJW7bJ0Q2PA,14
wgcSbX3osqRibWW7pVyfww,13
ljmtrOC0off1zJwDfLd0eA,5
tB2Oz-ULaIyPrRTZQXBCeA,5
YiKhyNpXw5WcgvNIZYlncg,15
FzelkV3vzxkRgBmVSIqALA,34
uICb86NhQh_jKkfkpzFKrA,16
dEiU3tt70NKYJaXoQq-L5w,9
